Hour,Temperature (C),Humidity (%),Seasons,Holiday,Functioning Day,Precipitation,Day,Month,Year
11,-2.8,35,1,1,1,0,25,12,2017
12,-1.6,33,1,1,1,0,25,12,2017
13,-1.5,33,1,1,1,0,25,12,2017
14,-0.4,31,1,1,1,0,25,12,2017
15,0.4,28,1,1,1,0,25,12,2017
16,0.4,27,1,1,1,0,25,12,2017
17,-0.7,29,1,1,1,0,25,12,2017
18,-1.6,33,1,1,1,0,25,12,2017
19,-1.8,41,1,1,1,0,25,12,2017
20,-2.1,49,1,1,1,0,25,12,2017
21,-1.7,51,1,1,1,0,25,12,2017
22,-1.3,53,1,1,1,0,25,12,2017
23,-1.0,55,1,1,1,0,25,12,2017
0,-1.4,58,1,0,1,0,26,12,2017
1,-1.5,62,1,0,1,0,26,12,2017
2,-2.1,69,1,0,1,0,26,12,2017
3,-2.6,70,1,0,1,0,26,12,2017
4,-2.6,72,1,0,1,0,26,12,2017
5,-2.9,77,1,0,1,0,26,12,2017
6,-2.8,73,1,0,1,0,26,12,2017
7,-2.9,73,1,0,1,0,26,12,2017
8,-2.7,68,1,0,1,0,26,12,2017
9,-2.8,52,1,0,1,0,26,12,2017
10,-2.2,36,1,0,1,0,26,12,2017
11,-2.1,28,1,0,1,0,26,12,2017
12,-1.3,23,1,0,1,0,26,12,2017
13,-2.0,15,1,0,1,0,26,12,2017
14,-1.6,20,1,0,1,0,26,12,2017
15,-1.9,17,1,0,1,0,26,12,2017
16,-1.9,17,1,0,1,0,26,12,2017
17,-3.6,20,1,0,1,0,26,12,2017
18,-4.7,23,1,0,1,0,26,12,2017
19,-5.4,27,1,0,1,0,26,12,2017
20,-6.1,32,1,0,1,0,26,12,2017
21,-6.6,39,1,0,1,0,26,12,2017
22,-7.2,38,1,0,1,0,26,12,2017
23,-7.5,37,1,0,1,0,26,12,2017
0,-7.9,37,1,0,1,0,27,12,2017
1,-8.2,39,1,0,1,0,27,12,2017
2,-8.6,37,1,0,1,0,27,12,2017
3,-9.1,37,1,0,1,0,27,12,2017
4,-9.1,33,1,0,1,0,27,12,2017
5,-9.4,36,1,0,1,0,27,12,2017
6,-9.8,37,1,0,1,0,27,12,2017
7,-10.1,38,1,0,1,0,27,12,2017
8,-10.2,35,1,0,1,0,27,12,2017
9,-9.8,33,1,0,1,0,27,12,2017
10,-8.5,29,1,0,1,0,27,12,2017
11,-6.8,28,1,0,1,0,27,12,2017
12,-5.5,21,1,0,1,0,27,12,2017
13,-4.7,18,1,0,1,0,27,12,2017
14,-4.0,18,1,0,1,0,27,12,2017
15,-3.1,16,1,0,1,0,27,12,2017
16,-3.2,23,1,0,1,0,27,12,2017
17,-4.2,26,1,0,1,0,27,12,2017
18,-5.2,32,1,0,1,0,27,12,2017
19,-5.5,31,1,0,1,0,27,12,2017
20,-5.9,34,1,0,1,0,27,12,2017
21,-6.4,34,1,0,1,0,27,12,2017
22,-6.4,36,1,0,1,0,27,12,2017
23,-6.3,39,1,0,1,0,27,12,2017
0,-6.5,41,1,0,1,0,28,12,2017
1,-6.6,39,1,0,1,0,28,12,2017
2,-6.6,34,1,0,1,0,28,12,2017
3,-6.0,32,1,0,1,0,28,12,2017
4,-5.8,32,1,0,1,0,28,12,2017
5,-5.7,28,1,0,1,0,28,12,2017
6,-5.5,24,1,0,1,0,28,12,2017
7,-5.0,31,1,0,1,0,28,12,2017
8,-4.7,30,1,0,1,0,28,12,2017
9,-4.3,38,1,0,1,0,28,12,2017
10,-3.4,33,1,0,1,0,28,12,2017
11,-2.1,34,1,0,1,0,28,12,2017
12,-0.8,38,1,0,1,0,28,12,2017
13,0.8,46,1,0,1,0,28,12,2017
14,0.8,55,1,0,1,0,28,12,2017
15,0.4,57,1,0,1,0,28,12,2017
16,0.3,57,1,0,1,0,28,12,2017
17,0.2,58,1,0,1,0,28,12,2017
18,-0.6,62,1,0,1,0,28,12,2017
19,-0.4,62,1,0,1,0,28,12,2017
20,-0.3,62,1,0,1,0,28,12,2017
21,-0.2,62,1,0,1,0,28,12,2017
22,0.0,63,1,0,1,0,28,12,2017
23,0.1,63,1,0,1,0,28,12,2017
0,0.2,63,1,0,1,0,29,12,2017
1,0.3,63,1,0,1,0,29,12,2017
2,0.5,63,1,0,1,0,29,12,2017
3,0.6,64,1,0,1,0,29,12,2017
4,0.6,65,1,0,1,0,29,12,2017
5,0.7,66,1,0,1,0,29,12,2017
6,0.8,68,1,0,1,0,29,12,2017
7,0.9,67,1,0,1,0,29,12,2017
8,1.0,68,1,0,1,0,29,12,2017
9,1.2,67,1,0,1,0,29,12,2017
10,1.9,65,1,0,1,0,29,12,2017
11,3.1,62,1,0,1,0,29,12,2017
12,4.3,62,1,0,1,0,29,12,2017
13,5.2,58,1,0,1,0,29,12,2017
14,5.7,54,1,0,1,0,29,12,2017
15,5.7,53,1,0,1,0,29,12,2017
16,5.4,56,1,0,1,0,29,12,2017
17,4.5,59,1,0,1,0,29,12,2017
18,3.6,62,1,0,1,0,29,12,2017
19,2.7,68,1,0,1,0,29,12,2017
20,1.7,73,1,0,1,0,29,12,2017
21,1.0,77,1,0,1,0,29,12,2017
22,0.8,77,1,0,1,0,29,12,2017
23,0.3,80,1,0,1,0,29,12,2017
0,-0.4,83,1,0,1,0,30,12,2017
1,-0.5,83,1,0,1,0,30,12,2017
2,-0.9,84,1,0,1,0,30,12,2017
3,-1.1,83,1,0,1,0,30,12,2017
4,-1.1,83,1,0,1,0,30,12,2017
5,-1.2,81,1,0,1,0,30,12,2017
6,-1.1,81,1,0,1,0,30,12,2017
7,-0.7,79,1,0,1,0,30,12,2017
8,-0.4,78,1,0,1,0,30,12,2017
9,0.2,76,1,0,1,0,30,12,2017
10,0.8,73,1,0,1,0,30,12,2017
11,2.0,69,1,0,1,0,30,12,2017
12,3.2,64,1,0,1,0,30,12,2017
13,4.0,62,1,0,1,0,30,12,2017
14,4.3,60,1,0,1,0,30,12,2017
15,4.3,61,1,0,1,0,30,12,2017
16,4.1,63,1,0,1,0,30,12,2017
17,3.8,64,1,0,1,0,30,12,2017
18,3.0,84,1,0,1,1,30,12,2017
19,2.3,89,1,0,1,0,30,12,2017
20,1.9,90,1,0,1,0,30,12,2017
21,1.8,92,1,0,1,1,30,12,2017
22,1.8,92,1,0,1,0,30,12,2017
23,1.4,92,1,0,1,0,30,12,2017
0,0.9,95,1,1,1,1,31,12,2017
1,0.5,95,1,1,1,1,31,12,2017
2,0.4,95,1,1,1,1,31,12,2017
3,0.3,91,1,1,1,1,31,12,2017
4,-0.2,87,1,1,1,1,31,12,2017
5,-0.8,85,1,1,1,1,31,12,2017
6,-1.3,84,1,1,1,1,31,12,2017
7,-1.8,86,1,1,1,1,31,12,2017
8,-2.1,86,1,1,1,1,31,12,2017
9,-1.9,82,1,1,1,1,31,12,2017
10,-0.5,73,1,1,1,1,31,12,2017
11,0.8,62,1,1,1,1,31,12,2017
12,1.4,47,1,1,1,1,31,12,2017
13,2.5,36,1,1,1,1,31,12,2017
14,3.0,28,1,1,1,0,31,12,2017
15,3.1,25,1,1,1,0,31,12,2017
16,2.7,26,1,1,1,0,31,12,2017
17,1.7,30,1,1,1,0,31,12,2017
18,0.7,31,1,1,1,0,31,12,2017
19,0.0,31,1,1,1,0,31,12,2017
20,-1.0,32,1,1,1,0,31,12,2017
21,-1.6,35,1,1,1,0,31,12,2017
22,-2.1,36,1,1,1,0,31,12,2017
23,-2.6,40,1,1,1,0,31,12,2017
0,-3.2,40,1,1,1,0,1,1,2018
1,-3.3,41,1,1,1,0,1,1,2018
2,-3.7,42,1,1,1,0,1,1,2018
3,-4.0,44,1,1,1,0,1,1,2018
4,-4.2,53,1,1,1,0,1,1,2018
5,-4.4,54,1,1,1,0,1,1,2018
6,-4.5,51,1,1,1,0,1,1,2018
7,-4.7,56,1,1,1,0,1,1,2018
8,-5.0,55,1,1,1,0,1,1,2018
9,-4.3,39,1,1,1,0,1,1,2018
10,-1.6,32,1,1,1,0,1,1,2018
11,0.1,27,1,1,1,0,1,1,2018
12,1.5,20,1,1,1,0,1,1,2018
13,2.4,22,1,1,1,0,1,1,2018
14,3.7,24,1,1,1,0,1,1,2018
15,3.0,27,1,1,1,0,1,1,2018
16,3.0,28,1,1,1,0,1,1,2018
17,1.8,33,1,1,1,0,1,1,2018
18,0.8,34,1,1,1,0,1,1,2018
19,-0.1,39,1,1,1,0,1,1,2018
20,-0.3,40,1,1,1,0,1,1,2018
21,-0.9,44,1,1,1,0,1,1,2018
22,-1.3,48,1,1,1,0,1,1,2018
23,-1.6,51,1,1,1,0,1,1,2018
0,-1.8,54,1,0,1,0,2,1,2018
1,-2.1,56,1,0,1,0,2,1,2018
2,-2.3,62,1,0,1,0,2,1,2018
3,-2.5,62,1,0,1,0,2,1,2018
4,-2.7,67,1,0,1,0,2,1,2018
5,-3.1,67,1,0,1,0,2,1,2018
6,-3.2,67,1,0,1,0,2,1,2018
7,-3.2,69,1,0,1,0,2,1,2018
8,-3.4,71,1,0,1,0,2,1,2018
9,-3.1,66,1,0,1,0,2,1,2018
10,-1.4,50,1,0,1,0,2,1,2018
11,-0.4,40,1,0,1,0,2,1,2018
12,0.9,29,1,0,1,0,2,1,2018
13,1.5,23,1,0,1,0,2,1,2018
14,1.7,20,1,0,1,0,2,1,2018
15,1.5,22,1,0,1,0,2,1,2018
16,1.3,23,1,0,1,0,2,1,2018
17,0.3,27,1,0,1,0,2,1,2018
18,-0.8,24,1,0,1,0,2,1,2018
19,-1.3,28,1,0,1,0,2,1,2018
20,-1.9,26,1,0,1,0,2,1,2018
21,-2.6,28,1,0,1,0,2,1,2018
22,-3.4,33,1,0,1,0,2,1,2018
23,-3.8,35,1,0,1,0,2,1,2018
0,-4.3,38,1,0,1,0,3,1,2018
1,-5.0,42,1,0,1,0,3,1,2018
2,-5.5,43,1,0,1,0,3,1,2018
3,-6.1,45,1,0,1,0,3,1,2018
4,-6.1,45,1,0,1,0,3,1,2018
5,-6.4,47,1,0,1,0,3,1,2018
6,-6.7,48,1,0,1,0,3,1,2018
7,-6.9,48,1,0,1,0,3,1,2018
8,-7.0,49,1,0,1,0,3,1,2018
9,-6.8,44,1,0,1,0,3,1,2018
10,-5.6,38,1,0,1,0,3,1,2018
11,-4.5,36,1,0,1,0,3,1,2018
12,-3.4,32,1,0,1,0,3,1,2018
13,-2.2,31,1,0,1,0,3,1,2018
14,-1.5,30,1,0,1,0,3,1,2018
15,-1.1,29,1,0,1,0,3,1,2018
16,-0.4,30,1,0,1,0,3,1,2018
17,-1.9,35,1,0,1,0,3,1,2018
18,-3.1,39,1,0,1,0,3,1,2018
19,-3.7,41,1,0,1,0,3,1,2018
20,-3.9,44,1,0,1,0,3,1,2018
21,-4.3,47,1,0,1,0,3,1,2018
22,-5.2,53,1,0,1,0,3,1,2018
23,-5.9,54,1,0,1,0,3,1,2018
0,-6.3,54,1,0,1,0,4,1,2018
1,-6.9,56,1,0,1,0,4,1,2018
2,-7.3,57,1,0,1,0,4,1,2018
3,-7.4,54,1,0,1,0,4,1,2018
4,-7.5,55,1,0,1,0,4,1,2018
5,-7.6,49,1,0,1,0,4,1,2018
6,-7.6,47,1,0,1,0,4,1,2018
7,-8.1,51,1,0,1,0,4,1,2018
8,-8.6,55,1,0,1,0,4,1,2018
9,-7.9,48,1,0,1,0,4,1,2018
10,-6.4,43,1,0,1,0,4,1,2018
11,-4.4,40,1,0,1,0,4,1,2018
12,-2.9,33,1,0,1,0,4,1,2018
13,-2.0,32,1,0,1,0,4,1,2018
14,-0.8,32,1,0,1,0,4,1,2018
15,-1.2,31,1,0,1,0,4,1,2018
16,-1.4,34,1,0,1,0,4,1,2018
17,-2.1,37,1,0,1,0,4,1,2018
18,-2.6,38,1,0,1,0,4,1,2018
19,-2.7,39,1,0,1,0,4,1,2018
20,-2.8,39,1,0,1,0,4,1,2018
21,-3.1,41,1,0,1,0,4,1,2018
22,-3.6,46,1,0,1,0,4,1,2018
23,-4.0,48,1,0,1,0,4,1,2018
0,-4.7,52,1,0,1,0,5,1,2018
1,-5.1,51,1,0,1,0,5,1,2018
2,-5.3,52,1,0,1,0,5,1,2018
3,-5.5,56,1,0,1,0,5,1,2018
4,-5.1,55,1,0,1,0,5,1,2018
5,-5.1,55,1,0,1,0,5,1,2018
6,-5.1,54,1,0,1,0,5,1,2018
7,-5.3,53,1,0,1,0,5,1,2018
8,-5.3,51,1,0,1,0,5,1,2018
9,-4.7,49,1,0,1,0,5,1,2018
10,-3.3,50,1,0,1,0,5,1,2018
11,-0.7,45,1,0,1,0,5,1,2018
12,-0.3,45,1,0,1,0,5,1,2018
13,0.9,43,1,0,1,0,5,1,2018
14,1.4,41,1,0,1,0,5,1,2018
15,1.5,34,1,0,1,0,5,1,2018
16,1.0,34,1,0,1,0,5,1,2018
17,-0.6,45,1,0,1,0,5,1,2018
18,-1.8,44,1,0,1,0,5,1,2018
19,-2.5,49,1,0,1,0,5,1,2018
20,-3.4,51,1,0,1,0,5,1,2018
21,-3.5,53,1,0,1,0,5,1,2018
22,-3.8,53,1,0,1,0,5,1,2018
23,-3.6,50,1,0,1,0,5,1,2018
0,-4.3,52,1,0,1,0,6,1,2018
1,-4.8,54,1,0,1,0,6,1,2018
2,-5.5,56,1,0,1,0,6,1,2018
3,-5.6,56,1,0,1,0,6,1,2018
4,-5.9,61,1,0,1,0,6,1,2018
5,-6.1,64,1,0,1,0,6,1,2018
6,-6.5,67,1,0,1,0,6,1,2018
7,-6.6,65,1,0,1,0,6,1,2018
8,-6.5,62,1,0,1,0,6,1,2018
9,-5.8,49,1,0,1,0,6,1,2018
10,-3.5,39,1,0,1,0,6,1,2018
11,-1.6,35,1,0,1,0,6,1,2018
12,0.0,35,1,0,1,0,6,1,2018
13,0.9,28,1,0,1,0,6,1,2018
14,1.8,29,1,0,1,0,6,1,2018
15,2.3,27,1,0,1,0,6,1,2018
16,2.7,27,1,0,1,0,6,1,2018
17,1.1,31,1,0,1,0,6,1,2018
18,-0.6,37,1,0,1,0,6,1,2018
19,-1.2,37,1,0,1,0,6,1,2018
20,-2.1,41,1,0,1,0,6,1,2018
21,-2.5,47,1,0,1,0,6,1,2018
22,-2.6,47,1,0,1,0,6,1,2018
23,-3.2,50,1,0,1,0,6,1,2018
0,-3.8,48,1,0,1,0,7,1,2018
1,-3.9,51,1,0,1,0,7,1,2018
2,-4.4,53,1,0,1,0,7,1,2018
3,-4.8,56,1,0,1,0,7,1,2018
4,-5.1,60,1,0,1,0,7,1,2018
5,-5.6,58,1,0,1,0,7,1,2018
6,-5.5,52,1,0,1,0,7,1,2018
7,-5.6,58,1,0,1,0,7,1,2018
8,-5.3,53,1,0,1,0,7,1,2018
9,-3.8,49,1,0,1,0,7,1,2018
10,-1.8,40,1,0,1,0,7,1,2018
11,0.5,35,1,0,1,0,7,1,2018
12,1.1,34,1,0,1,0,7,1,2018
13,1.4,34,1,0,1,0,7,1,2018
14,1.9,32,1,0,1,0,7,1,2018
15,2.7,31,1,0,1,0,7,1,2018
16,2.6,32,1,0,1,0,7,1,2018
17,2.3,33,1,0,1,0,7,1,2018
18,1.8,34,1,0,1,0,7,1,2018
19,1.6,35,1,0,1,0,7,1,2018
20,1.3,38,1,0,1,0,7,1,2018
21,1.2,39,1,0,1,0,7,1,2018
22,1.1,40,1,0,1,0,7,1,2018
23,1.1,39,1,0,1,0,7,1,2018
0,0.9,42,1,0,1,0,8,1,2018
1,0.9,42,1,0,1,0,8,1,2018
2,0.8,42,1,0,1,0,8,1,2018
3,0.9,43,1,0,1,0,8,1,2018
4,1.0,43,1,0,1,0,8,1,2018
5,0.8,42,1,0,1,0,8,1,2018
6,0.8,45,1,0,1,0,8,1,2018
7,0.7,44,1,0,1,0,8,1,2018
8,0.7,45,1,0,1,0,8,1,2018
9,0.8,47,1,0,1,0,8,1,2018
10,1.3,43,1,0,1,0,8,1,2018
11,1.7,37,1,0,1,0,8,1,2018
12,2.7,33,1,0,1,0,8,1,2018
13,3.0,32,1,0,1,0,8,1,2018
14,3.4,31,1,0,1,0,8,1,2018
15,3.9,33,1,0,1,0,8,1,2018
16,3.5,36,1,0,1,0,8,1,2018
17,2.7,50,1,0,1,0,8,1,2018
18,1.5,70,1,0,1,0,8,1,2018
19,0.9,88,1,0,1,1,8,1,2018
20,1.0,89,1,0,1,1,8,1,2018
21,0.7,77,1,0,1,1,8,1,2018
22,0.1,68,1,0,1,1,8,1,2018
23,-0.6,62,1,0,1,1,8,1,2018
0,-1.2,67,1,0,1,1,9,1,2018
1,-1.9,69,1,0,1,1,9,1,2018
2,-2.9,66,1,0,1,1,9,1,2018
3,-3.4,67,1,0,1,1,9,1,2018
4,-4.3,59,1,0,1,1,9,1,2018
5,-5.1,48,1,0,1,1,9,1,2018
6,-5.6,52,1,0,1,1,9,1,2018
7,-5.9,57,1,0,1,1,9,1,2018
8,-6.0,64,1,0,1,1,9,1,2018
9,-6.0,61,1,0,1,1,9,1,2018
10,-4.8,57,1,0,1,1,9,1,2018
11,-3.9,51,1,0,1,1,9,1,2018
12,-2.7,45,1,0,1,1,9,1,2018
13,-2.6,45,1,0,1,1,9,1,2018
14,-1.8,45,1,0,1,1,9,1,2018
15,-2.4,51,1,0,1,0,9,1,2018
16,-2.4,56,1,0,1,0,9,1,2018
17,-2.9,66,1,0,1,0,9,1,2018
18,-3.8,58,1,0,1,0,9,1,2018
19,-4.5,57,1,0,1,0,9,1,2018
20,-4.9,59,1,0,1,0,9,1,2018
21,-4.8,59,1,0,1,0,9,1,2018
22,-4.2,67,1,0,1,0,9,1,2018
23,-4.9,80,1,0,1,1,9,1,2018
0,-5.2,82,1,0,1,1,10,1,2018
1,-5.6,75,1,0,1,1,10,1,2018
2,-5.7,72,1,0,1,1,10,1,2018
3,-6.1,70,1,0,1,1,10,1,2018
4,-6.6,72,1,0,1,1,10,1,2018
5,-7.3,75,1,0,1,1,10,1,2018
6,-7.7,74,1,0,1,1,10,1,2018
7,-8.0,70,1,0,1,1,10,1,2018
8,-7.9,67,1,0,1,1,10,1,2018
9,-7.7,62,1,0,1,1,10,1,2018
10,-6.9,53,1,0,1,1,10,1,2018
11,-6.4,49,1,0,1,1,10,1,2018
12,-5.6,44,1,0,1,1,10,1,2018
13,-5.1,43,1,0,1,1,10,1,2018
14,-5.3,37,1,0,1,1,10,1,2018
15,-5.3,33,1,0,1,1,10,1,2018
16,-5.4,30,1,0,1,1,10,1,2018
17,-6.5,34,1,0,1,0,10,1,2018
18,-7.8,32,1,0,1,0,10,1,2018
19,-8.5,35,1,0,1,0,10,1,2018
20,-8.9,41,1,0,1,0,10,1,2018
21,-9.4,47,1,0,1,0,10,1,2018
22,-9.7,51,1,0,1,0,10,1,2018
23,-10.2,53,1,0,1,0,10,1,2018
0,-10.3,54,1,0,1,0,11,1,2018
1,-10.6,55,1,0,1,0,11,1,2018
2,-10.9,57,1,0,1,0,11,1,2018
3,-11.2,59,1,0,1,0,11,1,2018
4,-11.5,57,1,0,1,0,11,1,2018
5,-11.9,61,1,0,1,0,11,1,2018
6,-12.0,61,1,0,1,0,11,1,2018
7,-12.3,59,1,0,1,0,11,1,2018
8,-12.6,61,1,0,1,0,11,1,2018
9,-12.0,53,1,0,1,0,11,1,2018
10,-11.1,46,1,0,1,0,11,1,2018
11,-10.2,41,1,0,1,0,11,1,2018
12,-8.6,40,1,0,1,0,11,1,2018
13,-8.6,41,1,0,1,0,11,1,2018
14,-7.4,38,1,0,1,0,11,1,2018
15,-8.3,42,1,0,1,0,11,1,2018
16,-8.2,39,1,0,1,0,11,1,2018
17,-9.3,43,1,0,1,0,11,1,2018
18,-10.4,43,1,0,1,0,11,1,2018
19,-10.9,44,1,0,1,0,11,1,2018
20,-11.6,49,1,0,1,0,11,1,2018
21,-12.4,51,1,0,1,0,11,1,2018
22,-12.9,52,1,0,1,0,11,1,2018
23,-13.2,51,1,0,1,0,11,1,2018
0,-13.6,49,1,0,1,0,12,1,2018
1,-13.7,47,1,0,1,0,12,1,2018
2,-13.8,43,1,0,1,0,12,1,2018
3,-14.1,45,1,0,1,0,12,1,2018
4,-14.3,45,1,0,1,0,12,1,2018
5,-14.6,45,1,0,1,0,12,1,2018
6,-14.9,45,1,0,1,0,12,1,2018
7,-15.1,45,1,0,1,0,12,1,2018
8,-15.1,44,1,0,1,0,12,1,2018
9,-14.9,40,1,0,1,0,12,1,2018
10,-13.0,37,1,0,1,0,12,1,2018
11,-11.2,31,1,0,1,0,12,1,2018
12,-9.6,27,1,0,1,0,12,1,2018
13,-8.2,29,1,0,1,0,12,1,2018
14,-7.2,28,1,0,1,0,12,1,2018
15,-6.5,26,1,0,1,0,12,1,2018
16,-5.8,21,1,0,1,0,12,1,2018
17,-6.5,22,1,0,1,0,12,1,2018
18,-7.5,28,1,0,1,0,12,1,2018
19,-8.2,32,1,0,1,0,12,1,2018
20,-7.9,31,1,0,1,0,12,1,2018
21,-7.4,33,1,0,1,0,12,1,2018
22,-6.9,39,1,0,1,0,12,1,2018
23,-6.7,36,1,0,1,0,12,1,2018
0,-6.6,39,1,0,1,0,13,1,2018
1,-6.5,45,1,0,1,0,13,1,2018
2,-6.4,40,1,0,1,0,13,1,2018
3,-6.5,42,1,0,1,0,13,1,2018
4,-6.4,46,1,0,1,0,13,1,2018
5,-6.3,51,1,0,1,0,13,1,2018
6,-6.4,59,1,0,1,0,13,1,2018
7,-6.5,68,1,0,1,0,13,1,2018
8,-6.5,72,1,0,1,1,13,1,2018
9,-6.3,76,1,0,1,1,13,1,2018
10,-5.5,72,1,0,1,1,13,1,2018
11,-4.8,70,1,0,1,1,13,1,2018
12,-3.7,66,1,0,1,1,13,1,2018
13,-2.5,62,1,0,1,0,13,1,2018
14,-1.8,62,1,0,1,0,13,1,2018
15,-1.5,62,1,0,1,0,13,1,2018
16,-1.2,63,1,0,1,0,13,1,2018
17,-1.4,68,1,0,1,0,13,1,2018
18,-2.6,73,1,0,1,0,13,1,2018
19,-3.3,76,1,0,1,0,13,1,2018
20,-3.9,78,1,0,1,0,13,1,2018
21,-4.1,79,1,0,1,0,13,1,2018
22,-4.3,81,1,0,1,0,13,1,2018
23,-4.4,81,1,0,1,0,13,1,2018
0,-4.4,81,1,0,1,0,14,1,2018
1,-3.7,79,1,0,1,0,14,1,2018
2,-3.5,78,1,0,1,0,14,1,2018
3,-3.6,78,1,0,1,0,14,1,2018
4,-4.0,79,1,0,1,0,14,1,2018
5,-4.2,79,1,0,1,0,14,1,2018
6,-4.3,79,1,0,1,0,14,1,2018
7,-4.4,80,1,0,1,0,14,1,2018
8,-3.8,79,1,0,1,0,14,1,2018
9,-3.4,77,1,0,1,0,14,1,2018
10,-2.1,72,1,0,1,0,14,1,2018
11,-0.5,64,1,0,1,0,14,1,2018
12,1.2,58,1,0,1,0,14,1,2018
13,3.0,52,1,0,1,0,14,1,2018
14,3.7,53,1,0,1,0,14,1,2018
15,4.6,50,1,0,1,0,14,1,2018
16,5.3,49,1,0,1,0,14,1,2018
17,4.5,51,1,0,1,0,14,1,2018
18,4.1,53,1,0,1,0,14,1,2018
19,3.9,54,1,0,1,0,14,1,2018
20,3.5,55,1,0,1,0,14,1,2018
21,3.1,58,1,0,1,0,14,1,2018
22,2.8,60,1,0,1,0,14,1,2018
23,2.7,60,1,0,1,0,14,1,2018
0,3.0,60,1,0,1,0,15,1,2018
1,3.0,62,1,0,1,0,15,1,2018
2,3.6,65,1,0,1,0,15,1,2018
3,4.4,70,1,0,1,0,15,1,2018
4,4.9,73,1,0,1,0,15,1,2018
5,5.0,76,1,0,1,0,15,1,2018
6,4.9,83,1,0,1,0,15,1,2018
7,4.4,87,1,0,1,0,15,1,2018
8,4.1,85,1,0,1,0,15,1,2018
9,3.9,86,1,0,1,1,15,1,2018
10,4.2,82,1,0,1,0,15,1,2018
11,4.7,75,1,0,1,0,15,1,2018
12,6.2,64,1,0,1,0,15,1,2018
13,6.1,61,1,0,1,0,15,1,2018
14,7.1,52,1,0,1,0,15,1,2018
15,7.4,38,1,0,1,0,15,1,2018
16,7.5,37,1,0,1,0,15,1,2018
17,6.5,40,1,0,1,0,15,1,2018
18,5.2,44,1,0,1,0,15,1,2018
19,4.4,53,1,0,1,0,15,1,2018
20,3.7,58,1,0,1,0,15,1,2018
21,3.4,59,1,0,1,0,15,1,2018
22,3.0,61,1,0,1,0,15,1,2018
23,2.4,63,1,0,1,0,15,1,2018
0,1.8,67,1,0,1,0,16,1,2018
1,1.2,64,1,0,1,0,16,1,2018
2,0.5,72,1,0,1,0,16,1,2018
3,0.3,70,1,0,1,0,16,1,2018
4,0.8,65,1,0,1,0,16,1,2018
5,1.1,64,1,0,1,0,16,1,2018
6,1.2,69,1,0,1,0,16,1,2018
7,1.1,69,1,0,1,0,16,1,2018
8,1.2,68,1,0,1,0,16,1,2018
9,1.9,65,1,0,1,0,16,1,2018
10,2.7,60,1,0,1,0,16,1,2018
11,3.9,57,1,0,1,0,16,1,2018
12,5.2,52,1,0,1,0,16,1,2018
13,5.8,47,1,0,1,0,16,1,2018
14,6.5,43,1,0,1,0,16,1,2018
15,6.3,40,1,0,1,0,16,1,2018
16,5.8,50,1,0,1,0,16,1,2018
17,5.2,58,1,0,1,0,16,1,2018
18,4.9,59,1,0,1,0,16,1,2018
19,4.6,57,1,0,1,0,16,1,2018
20,4.5,58,1,0,1,0,16,1,2018
21,4.3,56,1,0,1,0,16,1,2018
22,4.0,57,1,0,1,0,16,1,2018
23,3.9,60,1,0,1,0,16,1,2018
0,3.5,62,1,0,1,0,17,1,2018
1,3.3,64,1,0,1,0,17,1,2018
2,3.1,65,1,0,1,0,17,1,2018
3,3.0,67,1,0,1,0,17,1,2018
4,3.0,68,1,0,1,0,17,1,2018
5,2.9,66,1,0,1,0,17,1,2018
6,2.7,71,1,0,1,0,17,1,2018
7,2.5,71,1,0,1,0,17,1,2018
8,2.6,70,1,0,1,0,17,1,2018
9,3.0,66,1,0,1,0,17,1,2018
10,4.3,58,1,0,1,0,17,1,2018
11,6.0,51,1,0,1,0,17,1,2018
12,8.1,51,1,0,1,0,17,1,2018
13,8.0,54,1,0,1,0,17,1,2018
14,7.7,54,1,0,1,0,17,1,2018
15,8.5,49,1,0,1,0,17,1,2018
16,8.3,54,1,0,1,0,17,1,2018
17,7.2,57,1,0,1,0,17,1,2018
18,5.2,62,1,0,1,0,17,1,2018
19,4.2,68,1,0,1,0,17,1,2018
20,3.5,72,1,0,1,0,17,1,2018
21,3.1,74,1,0,1,0,17,1,2018
22,2.8,74,1,0,1,0,17,1,2018
23,2.7,74,1,0,1,0,17,1,2018
0,2.7,73,1,0,1,0,18,1,2018
1,3.2,72,1,0,1,0,18,1,2018
2,3.3,73,1,0,1,0,18,1,2018
3,3.6,74,1,0,1,0,18,1,2018
4,3.3,80,1,0,1,0,18,1,2018
5,2.6,82,1,0,1,0,18,1,2018
6,2.2,82,1,0,1,0,18,1,2018
7,1.5,86,1,0,1,0,18,1,2018
8,1.1,86,1,0,1,0,18,1,2018
9,1.2,84,1,0,1,0,18,1,2018
10,1.4,81,1,0,1,0,18,1,2018
11,1.8,75,1,0,1,0,18,1,2018
12,2.5,72,1,0,1,0,18,1,2018
13,3.5,54,1,0,1,0,18,1,2018
14,4.4,42,1,0,1,0,18,1,2018
15,4.2,36,1,0,1,0,18,1,2018
16,3.6,42,1,0,1,0,18,1,2018
17,2.8,46,1,0,1,0,18,1,2018
18,2.0,39,1,0,1,0,18,1,2018
19,1.5,41,1,0,1,0,18,1,2018
20,1.1,44,1,0,1,0,18,1,2018
21,0.8,45,1,0,1,0,18,1,2018
22,0.7,45,1,0,1,0,18,1,2018
23,0.6,47,1,0,1,0,18,1,2018
0,0.3,45,1,0,1,0,19,1,2018
